id	text	label
3885	open my amazon music app and play my playlist	play/music
3886	please set my alarm clock for eight am	alarm/set
3887	i like music	music/likeness
3888	show me delivery near me	takeaway/order
3889	sanctimonious definition	qa/definition
3890	i would like orange lights now	iot/hue_lightchange
3891	what movie should i see	recommendation/movies
3892	ah it's great work.	general/praise
3893	email tom	email/sendemail
3894	tweet my current location	social/post
3895	what places can i order takeout from near by	takeaway/order
3896	play fishing podcasts that are favorited	play/podcasts
3897	delete list blank	lists/remove
3898	lower audio	audio/volume_down
3899	start new smart socket	iot/wemo_on
3900	reserve the closest uber	transport/taxi
3901	book a taxi for me	transport/taxi
3902	give me the driving directions from faripir to gurpur	transport/query
3903	olly will you cancel please.	general/commandstop
3904	do you serve for home delivery	takeaway/query
3905	raise the volume to sixty	audio/volume_up
3906	doesn't matter, olly.	general/dontcare
3907	where is the closest sweet frog	recommendation/locations
3908	add dr rosenstock as an email contact	email/addcontact
3909	off lights	iot/hue_lightoff
3910	do i have any meetings on friday's afternoon	calendar/query
3911	domino's delivery status	takeaway/query
3912	what shops are near me	recommendation/locations
3913	make the living room light orange	iot/hue_lightchange
3914	that is all, just cancel it.	general/commandstop
3915	is bills house number in my contacts	email/querycontact
3916	email james about the softball game james we need to get some refreshments before heading over	email/sendemail
3917	say what you've said one more time again please.	general/repeat
3918	tweet terrible service	social/post
3919	play subway surfers with me	play/game
3920	open uber	transport/taxi
3921	silence for two hours	audio/volume_mute
3922	do i have a new email from sandy	email/query
3923	what's the latest on stock market	qa/stock
3924	look up stock prices for my mutual funds and account	qa/stock
3925	can you start the coffee machine for me	iot/coffee
3926	turn off the bass from the audio	audio/volume_down
3927	what is the exchange rate between the dollar and the euro currently	qa/currency
3928	show me the stock price for google	qa/stock
3929	book a train ticket for friday april fourteenth for boston	transport/ticket
3930	will you replay please.	general/repeat
3931	add a new email	email/addcontact
3932	start playing from where i left off on the goblet of fire	play/audiobook
3933	how many pounds would i get for dollars	qa/currency
3934	sorry but it is not correct.	general/negate
3935	please mute yourself	audio/volume_mute
3936	show me some vegan restaurants close by	recommendation/locations
3937	what is the date and time	datetime/query
3938	wake me up at five hundred and thirty	alarm/set
3939	please tell me about our country latitude and longitude	qa/factoid
3940	please save that song	music/likeness
3941	begin new list of lottery numbers	lists/createoradd
3942	add car service to my list of things to do today	lists/createoradd
3943	how about you save this music	music/likeness
3944	divide one thousand five hundred by one hundred and sixty	qa/maths
3945	at what time have you set alarm for me	alarm/query
3946	remove the list of person starting from letter m in my contact list	lists/remove
3947	say that again.	general/repeat
3948	i have a deadline on tuesday	general/quirky
3949	shuffle this playlist	music/settings
3950	create new list	lists/createoradd
3951	please turn on radio on seven am	play/radio
3952	would you repeat the last please.	general/repeat
3953	does the nearby chinese restaurant do delivery	takeaway/query
3954	base on my audiobook collection get me recommendation related audio book i should listen get and play me the resume	play/audiobook
3955	calculate a close integral of exponential function from zero to five	qa/factoid
3956	who was in the beatles	qa/factoid
3957	make a list of camera photos	lists/createoradd
3958	erase calendar events	calendar/remove
3959	boiled	cooking/recipe
3960	set a repeating reminder alarm for the facebook event i have to attend on seventh april	alarm/set
3961	i need a good joke	general/joke
3962	which teams are playing today in the premier league	news/query
3963	give me the weekly weather near me	weather/query
3964	dammit, it isn't what i asked.	general/negate
3965	find me the earliest train ticket departing friday morning to miami	transport/ticket
3966	please will you confirm the last thing said.	general/confirm
3967	does charley's steakhouse deliver	takeaway/query
3968	get the roomba to clean the kitchen	iot/cleaning
3969	what's june's address nowadays	email/querycontact
3970	give me a new light color	iot/hue_lightchange
3971	turn corner light on	iot/hue_lighton
3972	opinion about latest gadgets	general/quirky
3973	what are the definitions of orange	qa/definition
3974	mobile shop	recommendation/locations
3975	olly shut down.	general/commandstop
3976	ten past seven	datetime/query
3977	stop repeating this song	music/settings
3978	do i have any mail	email/query
3979	yeap you've gotten my instructions perfectly.	general/affirm
3980	what album is this song on	music/query
3981	tweet verizon customer service	social/post
3982	make me a new checklist	lists/createoradd
3983	set colour blue for all lights of my house	iot/hue_lightchange
3984	did i get an email from jen last night	email/query
3985	play candy crush	play/game
3986	what time does the last train arrive in dallas	transport/query
3987	any one will be okay with me, olly.	general/dontcare
3988	put pencil on a new grocery list	lists/createoradd
3989	i need you to add this email in my contacts	email/addcontact
3990	what music genre do i listen to the most	music/query
3991	tell me about price of stock for innova	qa/stock
3992	s2, i am unclear about your words.	general/explain
3993	make this a bit louder	audio/volume_up
3994	can you check last thing i said please.	general/confirm
3995	is there email id of john in the list	email/querycontact
3996	is there anything to do tonight	recommendation/events
3997	delete an first event of twenty third of march twenty seventeen	calendar/remove
3998	what is your mood today	general/quirky
3999	wouldn't really bother.	general/dontcare
4000	please set my coffee machine to start at four pm time	iot/coffee
4001	its too bright in here	iot/hue_lightdim
4002	yes it was perfect.	general/affirm
4003	remove books from list	lists/remove
4004	how is the news in ireland	news/query
4005	initiate the robot vacuum cleaner	iot/cleaning
4006	whats a good place to eat around midtown new york	recommendation/locations
4007	i have no idea for what to do, olly.	general/dontcare
4008	today how many alarms do i have set	alarm/query
4009	is everyone on my facebook list watching the game	social/query
4010	will you please put something something@gmail dot com in my contacts	email/addcontact
4011	can you make sure the kitchen light is off	iot/hue_lightoff
4012	list new emails	email/query
4013	can you please read the my mom sent this morning at ten am	email/query
4014	add milk to grocery list	lists/createoradd
4015	is the largest ocean in the world the pacific	qa/factoid
4016	when did pop it like it's hot come out	music/query
4017	book me a taxi for one pm	transport/taxi
4018	make me coffee	iot/coffee
4019	do not really bother.	general/dontcare
4020	did sara tried to call me	email/querycontact
4021	which alarms are set in the phone	alarm/query
4022	where is yellowstone park	qa/factoid
4023	you rock, musch appreciated.	general/praise
4024	remove upcoming task	calendar/remove
4025	nice job, you have done well, olly.	general/praise
4026	how old is kim kardashian	qa/factoid
4027	cancel the breakfast at tiffany's house	calendar/remove
4028	let me listen to the latest lovett or leave it podcast	play/podcasts
4029	give me the opening stock price of apple	qa/stock
4030	begin playing the audiobook beauty and the beast	play/audiobook
4031	add paper towels to the grocery list	lists/createoradd
4032	remind me at one thousand three hundred	alarm/set
4033	it's dark in here	iot/hue_lighton
4034	what is exchange for the us and euro	qa/currency
4035	rahul marriage reminder	calendar/query
4036	tweet to consumer service that they should strive to be more accommodating	social/post
4037	add this new email	email/addcontact
4038	what time does thor start	recommendation/movies
4039	goodnight	audio/volume_mute
4040	what is the name of that song that just went off	music/query
4041	can you speak quieter please	audio/volume_down
4042	call peking garden	takeaway/order
4043	it is useful, thank you.	general/praise
4044	be my clock	datetime/query
4045	wake me up at ten	alarm/set
4046	what information do you have on file in my information about bill	email/querycontact
4047	show me latest notifications	social/query
4048	get us spaghetti from pizza hut	takeaway/order
4049	please play songs i've purchased and favorited	play/music
4050	can you find animal crossing	play/game
4051	call me a taxi to the airport at five am	transport/taxi
4052	yeah answer was correct.	general/affirm
4053	confirm my alarm settings	alarm/query
4054	any upcoming events	calendar/query
4055	visit metronorth dot com to help me purchase train tickets	transport/query
4056	i am sorry but you did not interpret command right.	general/negate
4057	is the road clear in florida	transport/traffic
4058	aib podcast on kashmirstart it	play/podcasts
4059	what is the funniest joke ever	general/joke
4060	what is the rate for g. b. p. to u. s. d.	qa/currency
4061	search cost for amtrak luxury to los angeles	transport/query
4062	check emails for unread emails from mom	email/query
4063	play from favorites song	play/music
4064	what kind of lists do i have	lists/query
4065	the joke of the day	general/joke
4066	what is the time difference between pacific and central	datetime/convert
4067	that's nice one, thanks.	general/praise
4068	add rice on the list	lists/createoradd
4069	how old is brad pitt	qa/factoid
4070	please look up clothing stores near me	recommendation/locations
4071	can i order takeaway dinner from byron's	takeaway/order
4072	yeap right.	general/affirm
4073	lets play	play/game
4074	display stock price for lexmark international	qa/stock
4075	where is the best mechanic in eagle point	recommendation/locations
4076	what lists available	lists/query
4077	what were the first number of email subjects i got today	email/query
4078	when does the next train to work leave	transport/query
4079	it is of no importance to me, olly.	general/dontcare
4080	book me a taxi	transport/taxi
4081	can you try what i just said again.	general/repeat
4082	Hashtag loving this weather post to twitter	social/post
4083	remove alarm if any	alarm/remove
4084	provide contact location	email/querycontact
4085	go to the podcast and play the next episode in friends	play/podcasts
4086	may i know the about alarm you set	alarm/query
4087	do i need to spare washing my car today	general/quirky
4088	movie times tonight	recommendation/movies
4089	events upcoming	recommendation/events
4090	tell me pizza restaurants close by	recommendation/locations
4091	turn off the nearest light to me	iot/hue_lightoff
4092	tell me about the list	lists/query
4093	send a tweet to kroger about being overcharged for groceries	social/post
4094	give me the update on traffic at new york	transport/traffic
4095	silence please	audio/volume_mute
4096	open my notes	lists/createoradd
4097	can you book an uber for me	transport/taxi
4098	get yourself muted	audio/volume_mute
4099	what day is the meeting on	calendar/query
4100	start poker game with me	play/game
4101	ask peking garden when my food will arrive	takeaway/query
4102	i challenge you to a game of tic tac toe	play/game
4103	that wasn't it.	general/negate
4104	are there any cooking classes nearby my area	cooking/recipe
4105	buy an acela train ticket on thursday	transport/ticket
4106	make me a wake up alarm for eight forty five am	alarm/set
4107	help me buy a train ticket to denver for next tuesday morning	transport/ticket
4108	resume my audiobook where we paused last	play/audiobook
4109	sorry but it's not the right answer.	general/negate
4110	play bbc radio four	play/radio
4111	make a meeting with friend	calendar/set
4112	stock price for apple	qa/stock
4113	please check and tell me where is the location of toms new business	email/querycontact
4114	how does a cheetah look	qa/definition
4115	turn off my room lights	iot/hue_lightoff
4116	need a hot coffee	iot/coffee
4117	please turn on my music	play/music
4118	switch on the radio	play/radio
4119	hey play me a popular country song	play/music
4120	i need to mute the speaker	audio/volume_mute
4121	remove cart list	lists/remove
4122	whats the travel time from here to dallas by train	transport/query
4123	would like to see the time zone	datetime/query
4124	i want to find some chinese food what is near me	recommendation/locations
4125	outlet off	iot/wemo_off
4126	i need a taxi to pick me up at the house and take me downtown	transport/taxi
4127	read out my list for today	lists/query
4128	i need a good shop	recommendation/locations
4129	any incoming emails in the last five minutes	email/query
4130	how heavy is traffic on interstate twenty	transport/traffic
4131	tell me the name of this music	music/query
4132	dim the lights in the bathroom	iot/hue_lightdim
4133	let us play millionaires	play/game
4134	are there any takeaways around here	takeaway/query
4135	order two pizzas from dominoes	takeaway/order
4136	it's amazing.	general/affirm
4137	please start an email for my sister	email/sendemail
4138	please block off friday at eight am on my calendar	calendar/set
4139	can you please download my podcast file available in internet and play it once	play/podcasts
4140	what is the square root of thirty four	qa/maths
4141	wake me up at six thirty	alarm/set
4142	how can a cook risotto	cooking/recipe
4143	switch on light	iot/hue_lighton
4144	add ashley to the wedding invite list	lists/createoradd
4145	olly i want you cancel it.	general/commandstop
4146	what you have said was not so clear.	general/explain
4147	please show my list	lists/query
4148	Put milk on my shopping list	lists/createoradd
4149	i want you to turn off the plug socket before the cellphone is charged	iot/wemo_off
4150	resume audiobook playback	play/audiobook
4151	is my alarm set for seven am	alarm/set
4152	play radio disney	play/radio
4153	that is unimportant, olly.	general/dontcare
4154	tell me a joke about dogs	general/joke
4155	add new email to contacts	email/addcontact
4156	make a new list for me	lists/createoradd
4157	please turn off my smart plug socket	iot/wemo_off
4158	play the podcast of barack obama saved in device	play/podcasts
4159	send email to bill asking to reschedule	email/sendemail
4160	what is a sphere	qa/definition
4161	latest updates on syrian civil war	news/query
4162	start creating a new list	lists/createoradd
4163	what is a shoal	qa/definition
4164	cancel all alarms	alarm/remove
4165	latest technologies gadgets	general/quirky
4166	play magic run after thirty min	play/audiobook
4167	can you please further elaborate what you just said.	general/explain
4168	ah it is excellent.	general/praise
4169	what is the birthday of hemingway	qa/factoid
4170	train tickets for two people from delhi to mumbai	transport/ticket
4171	what time are my alarms	alarm/query
4172	anything will be ok with me.	general/dontcare
4173	when is the next lakers game	qa/factoid
4174	please make me a coffee	iot/coffee
4175	please record what i have said about this song	music/likeness
4176	where is the best pizza on sixth street	recommendation/locations
4177	is there any new mail for me	email/query
4178	have i received any emails from my father	email/query
4179	tell me a play list	music/query
4180	let me hear a joke	general/joke
4181	show me the path of nearest railway station	transport/query
4182	please will you shut down.	general/commandstop
4183	can you remove my to do list	lists/remove
4184	if it's sunrise in stockholm what time is it in okinawa	datetime/convert
4185	complain about walmart service	social/post
4186	could you check it.	general/confirm
4187	remove item four	lists/remove
4188	turn the lights to red color	iot/hue_lightchange
4189	in five sentences let me know the procedure of making thanksgiving turkey	cooking/recipe
4190	is my schedule full for tomorrow from eight am to two pm	calendar/query
4191	please don't shuffle songs in music player just playing continuously	music/settings
4192	good restaurants	general/quirky
4193	can it takeaway from ammi biryani	takeaway/query
4194	are there any alarms for today	alarm/query
4195	what alarms did i set today	alarm/query
4196	email my favourite contacts	email/sendemail
4197	shazam this music	music/settings
4198	i don't get this.	general/explain
4199	would you please check and confirm detail.	general/confirm
4200	sorry but i think you got it wrongly.	general/negate
4201	how much can i bleed before i die	general/quirky
4202	remove all alarm of sunday	alarm/remove
4203	how long does it take to get the train from rome to paris	transport/query
4204	send a birthday email to my boss	email/sendemail
4205	when is jacob's birthday	email/querycontact
4206	save this song as my favorite	music/likeness
4207	play hot ninety seven	play/radio
4208	resume the playback of a child called it	play/audiobook
4209	current traffic conditions	transport/traffic
4210	please delete all my calendar events	calendar/remove
4211	change my light color to yellow	iot/hue_lightchange
4212	it is unimportant to me.	general/dontcare
4213	do we have morgan's office's number	email/querycontact
4214	skip to next nyt podcast	play/podcasts
4215	dim the lights at the living room	iot/hue_lightdim
4216	can you please book train tickets for two for this friday	transport/ticket
4217	let me know when my meetings are on monday	calendar/set
4218	pause the music	audio/volume_mute
4219	save this songs genre for me	music/likeness
4220	find easy recipe for corn bread	cooking/recipe
4221	you should reply to the mail	email/sendemail
4222	delete from playlist my old english songs list	lists/remove
4223	can you play a game with me	play/game
4224	add dan@dancom to my contacts	email/addcontact
4225	add appointment to list	lists/createoradd
4226	excellent response to the command.	general/affirm
4227	play thinking out loud next	play/music
4228	you rock, thank you very much, olly.	general/praise
4229	that was not what i meant.	general/negate
4230	please add the meeting with ms boland on wednesday eight hundred am to my calendar	calendar/set
4231	it was nice job, thank you so much.	general/praise
4232	given me the exchange rates between u. s. d. and inr	qa/currency
4233	what type of music do i enjoy	music/query
4234	thanks but you have got it incorrect.	general/negate
4235	book please	play/audiobook
4236	find list in my pda	lists/query
4237	olly please will you shut off.	general/commandstop
4238	can you watch a movie on netflix with me	general/quirky
4239	mute all responses now	audio/volume_mute
4240	can you please shut up.	general/commandstop
4241	order a large plain pizza from mimo's for me	takeaway/order
4242	tweet at koc your waiting time sucks	social/post
4243	appreciate your helping, olly.	general/praise
4244	switch off the wemo plug	iot/wemo_off
4245	open temple run game	play/game
4246	compile information on the data breach	email/query
4247	please run the vacuum	iot/cleaning
4248	how long should i simmer rice for	cooking/recipe
4249	would you please check and confirm what i last said.	general/confirm
4250	lower the lights please	iot/hue_lightdim
4251	tell taxi to pick me up at four pm	transport/taxi
4252	fight me in street fighter	play/game
4253	yes exact response.	general/affirm
4254	please tell me to take my umbrella because it will be very hot today	calendar/set
4255	find updates from vicki's facebook from mardi gras day	social/query
4256	tweet I'm complaining about to consumer service	social/post
4257	add wash jeans to laundry list	lists/createoradd
4258	did i make a shopping list	lists/query
4259	switch off the power	iot/wemo_off
4260	who is the music director of this song	music/query
4261	could you try what you just said one more again.	general/repeat
4262	will it be nice at the beach on friday	weather/query
4263	do you think i can wear sandals or should i wear sneakers tonight at seven pm	weather/query
4264	add this to a list	lists/createoradd
4265	please turn on coffee maker and start brew cycle	iot/coffee
4266	when will by order from taco bell be delivered	takeaway/query
4267	please turn off the alarm	alarm/remove
4268	let us do it again please.	general/repeat
4269	please indicate the opening price of fra stock	qa/stock
4270	place a takeaway order for a cheeseburger and fries from burger king	takeaway/order
4271	could you give me the exact rate for dow nifty futures	qa/stock
4272	for how many years was abraham lincoln president of united states	qa/factoid
4273	romantic light setting please	iot/hue_lightchange
4274	time and date of today	datetime/query
4275	tell me a clean joke	general/joke
4276	please could you confirm instruction.	general/confirm
4277	what clothes store would you recommend here	recommendation/locations
4278	i want to listen to treasure island by robert louis stevenson	play/audiobook
4279	thanks but i think you have gotten me not correct.	general/negate
4280	where can i find a good taco truck in los angles	recommendation/locations
4281	quiet on	audio/volume_mute
4282	what movie can i watch tonight on the theater here in boston	recommendation/events
4283	please post happy birthday usa on my newsfeed	social/post
4284	turn off the bathroom lights	iot/hue_lightoff
4285	what is the exchange rate for the english pound and us dollar	qa/currency
4286	where is my food	takeaway/query
4287	instagram	social/query
4288	what is the answer to that question	qa/maths
4289	resume harry potter book four	play/audiobook
4290	give me the details on purchase order	lists/query
4291	i just ordered food call and see it has been delivered	takeaway/query
4292	complain for cheating	social/post
4293	order me a byron from deliveroo	takeaway/order
4294	my games to play in my computers	play/game
4295	destroy all events	calendar/remove
4296	tell me if an earthquake happens in the world	news/query
4297	send a giggle my way	general/joke
4298	set alarm at ten am	alarm/set
4299	please order me pizza and wings from papa johns now	takeaway/order
4300	i want to remove apples from list	lists/remove
4301	please set an alarm clock for my next meeting with the team at three pm next friday	alarm/set
4302	are there any unread messages in my inbox	email/query
4303	can you give me the time in new delhi	datetime/query
4304	run the vacuum	iot/cleaning
4305	make the wemo go on	iot/wemo_on
4306	i would like it if my robot could engage in deep conversation with me	general/quirky
4307	is chase doing good	qa/stock
4308	what is the traffic like today	transport/traffic
4309	what are the latest updates on my facebook account	social/query
4310	play music playlist	play/music
4311	whats a good joke	general/joke
4312	please create a new list for me	lists/createoradd
4313	turn off sockets	iot/wemo_off
4314	that does not matter for me, olly.	general/dontcare
4315	show me emails from my friends	email/query
4316	what is my recent email activity	email/query
4317	please run this game	play/game
4318	make me smile by telling a joke	general/joke
4319	the set alarm for nine pm on Thursday night	alarm/set
4320	please turn off right side of light	iot/hue_lightoff
4321	is my order at domino's ready	takeaway/query
4322	i'm sorry.	general/repeat
4323	reply to heather's latest email by answering no	email/sendemail
4324	rj raunak programme play on ninety two point seven fm	play/radio
4325	add dan's email	email/addcontact
4326	can you show me the popular posts from facebook today	social/query
4327	open subway surfers	play/game
4328	i need to book a train for tomorrow to go to new york	transport/ticket
4329	tell me a joke about a man	general/joke
4330	set alarm for twelve weeks from today at eight am	alarm/set
4331	are there any status updates on cnn news facebook page	news/query
4332	give me some dim light	iot/hue_lightdim
4333	pause for ten seconds	audio/volume_mute
4334	who's that song by	music/query
4335	who was the last person to email me	email/query
4336	Explain object	qa/definition
4337	start podcasts on nfl	play/podcasts
4338	what do i have on my shopping list	lists/query
4339	change the light in the bathroom to yellow	iot/hue_lightchange
4340	could you list out the information on book fairs in washington dc for next week	recommendation/events
4341	make this my favorite	music/likeness
4342	create an event gym day on monday and set it to repeat	calendar/set
4343	turn off the living room lights	iot/hue_lightoff
4344	turn on smart socket in dining room	iot/wemo_on
4345	skip to the next podcast	play/podcasts
4346	please check my reminders	calendar/query
4347	it looks sunny and clear today is that true	weather/query
4348	turn up the light	iot/hue_lightup
4349	what is available in your stock of lists	lists/query
4350	book an uber to the nearest mall in the next half hour	transport/taxi
4351	what do i have scheduled for next week	calendar/query
4352	i am unable to hear you can you speak little loud	audio/volume_up
4353	send email to david davis email address	email/sendemail
4354	how much is amazon stock	qa/stock
4355	please dim the lights	iot/hue_lightdim
4356	i would like the house lights to be pink	iot/hue_lightchange
4357	how long was bryan cranston on breaking bad	qa/factoid
4358	what is the traffic condition of florida	transport/traffic
4359	am i gonna hit traffic	transport/traffic
4360	how many contacts do i have in my phone book	email/querycontact
4361	i would like you just cancel.	general/commandstop
4362	have no idea regarding to which to choose.	general/dontcare
4363	open up tetris	play/game
4364	find apple pie recipe	cooking/recipe
4365	resume playing the miniaturist	play/audiobook
4366	find a ride to the bar	transport/taxi
4367	where is italy	qa/factoid
4368	what will the weather be like on saturday	weather/query
4369	define loquaciousness	qa/definition
4370	open a reply message	email/sendemail
4371	clear all events for this month	calendar/remove
4372	google i. b. m. stock prices	qa/stock
4373	show me my latest social media activity	social/query
4374	is it going to snow	weather/query
4375	what is the time train coming from sacramento	transport/query
4376	increase light	iot/hue_lightup
4377	play from my last session of joes book	play/audiobook
4378	would you like to play a game	play/game
4379	is it colder than yesterday	weather/query
4380	tell me joe joe's home address	email/querycontact
4381	what will the weather be for the next week	weather/query
4382	book an uber to pick me up outside of long island bar right now	transport/taxi
4383	let me know about any alarms set today	alarm/query
4384	how many mega pixel is listed in the description of the canon	qa/factoid
4385	create a blank list	lists/createoradd
4386	it will be good if you yellowish the light	iot/hue_lightchange
4387	delete last entry	lists/remove
4388	i will no longer be joining mom for lunch tomorrow	calendar/remove
4389	turn cleaner robot on	iot/cleaning
4390	how about playing a game of guess the word i'm thinking of	play/game
4391	notify me of the latest news on the stock market	qa/stock
4392	what's the best chicken place near me	recommendation/locations
4393	get me train times to location from station	transport/query
4394	what are the current stock prices for google	qa/stock
4395	decrease volume to very soft	audio/volume_down
4396	checkout today alarm of meeting	alarm/query
4397	explain further.	general/explain
4398	play song over the rainbow	play/music
4399	remove all the events in my calendar	calendar/remove
4400	could you fix me some coffee	iot/coffee
4401	play marvin gaye i want you	play/music
4402	change your colors to something different	iot/hue_lightchange
4403	is today a sunscreen day	weather/query
4404	can i pass the bypass road at current traffic	transport/traffic
4405	make me happy juice	iot/coffee
4406	could you tell me it once again.	general/repeat
4407	how do i braise a pork loin	cooking/recipe
4408	i want to listen to a joke	general/joke
4409	order two hamburgers for me	takeaway/order
4410	add event to calendar	calendar/set
4411	tell them that their lines were too long	social/post
4412	check the status of my order	takeaway/query
4413	alert me at three pm to goto the concert	alarm/set
4414	has my stock increased in value	qa/stock
4415	i enjoy listening to this song it really calms me down	music/likeness
4416	i need a uber to my current location	transport/taxi
4417	any signs of rain	weather/query
4418	provide wall street journal news	news/query
4419	start coffee	iot/coffee
4420	please order take from jason's deli	takeaway/order
4421	tell me what the word organism means	qa/definition
4422	will you please check and confirm detail.	general/confirm
4423	open google keep	lists/query
4424	how often does the train arrive and depart from penn station	transport/query
4425	how many lists do i have	lists/query
4426	today's jokes	general/joke
4427	what time is it in central time zone	datetime/query
4428	tweet @bobburgers they screwed up my order and i had to wait an extra hour	social/post
4429	i saw a bulldog today	general/quirky
4430	play fmod	play/game
4431	will i need sunblock this weekend	weather/query
4432	tune in to my favorite radio station please	play/radio
4433	s1, would you elaborate further on your answer to me please.	general/explain
4434	please add johndoe@yahoocom to my contact list	email/addcontact
4435	here's an email address	email/addcontact
4436	uhh no, that's not what i am searching for.	general/negate
4437	start podcast from my favorites list	play/podcasts
4438	notification regarding the new iphone release update	news/query
4439	what did i tell susan in my last email	email/query
4440	yeah you get it perfectly.	general/affirm
4441	repeat reminder for my schedule for christmas	calendar/set
4442	please delete all meeting after seven am	calendar/remove
4443	do i have any appointments coming up	calendar/query
4444	how's weather today	weather/query
4445	mute the music	audio/volume_mute
4446	does that restaurant allow take out orders	takeaway/query
4447	can you send an email for me to a new email address	email/sendemail
4448	play netflix on my ps four	play/radio
4449	where is the nearest italian restaurant	recommendation/locations
4450	make a things to do list	lists/createoradd
4451	bring up twitter to target customer service	social/post
4452	remove meeting for wednesday morning	calendar/remove
4453	yeah you've understood my instructions perfectly.	general/affirm
4454	is mr pizza on skip the dishes	takeaway/query
4455	i would like to listen to howard stern on ninety seven point nine fm	play/radio
4456	please quiet the speaker	audio/volume_mute
4457	what johncena do	qa/factoid
4458	what are the train times from san francisco to new york	transport/query
4459	save new email addresses to my contacts	email/addcontact
4460	when is the school dance junction marked	calendar/query
4461	down	audio/volume_down
4462	disable the alarm which is set at nine thirty pm	alarm/remove
4463	olly i would like you stop.	general/commandstop
4464	brighten the lights in this room	iot/hue_lightup
4465	jane doe emails	email/query
4466	s1, could you rephrase further on what you have said to me please.	general/explain
4467	most viewed list	lists/query
4468	forward email	email/sendemail
4469	play musician play list	play/podcasts
4470	how is the traffic in broadway street	transport/traffic
4471	tell me about alarms	alarm/query
4472	could you tell me once again please.	general/repeat
4473	take me to the most popular post	social/query
4474	i needed to prepare for a meeting	calendar/query
4475	turn down the sound	audio/volume_down
4476	what's going on tonight in sacramento	recommendation/events
4477	play nine hundred and seventy one	play/radio
4478	please read me my alarms	alarm/query
4479	switch on the wemo plug	iot/wemo_on
4480	tell a joke that puts smile on my face	general/joke
4481	please could you replay.	general/repeat
4482	veganism	general/quirky
4483	how bad is the traffic on sunset boulevard	transport/traffic
4484	start angry bird	play/game
4485	i like you just cancel.	general/commandstop
4486	can i get a recipe for tuna	cooking/recipe
4487	i need some coffee	iot/coffee
4488	please play the radio	play/radio
4489	Show me articles about the new iphone eight	news/query
4490	what time will i arrive in austin tx	transport/query
4491	tweet i am doing well on twitter	social/post
4492	yeah you got your understanding perfectly.	general/affirm
4493	olly will you stop.	general/commandstop
4494	s2, i didn't catch that.	general/explain
4495	what was the latest post	social/query
4496	euro to u. s. d.	qa/currency
4497	i need to get to bristol Friday night can you book me a ticket please	transport/ticket
4498	on the radio it is time for good music	play/radio
4499	whats happening in ny	recommendation/events
4500	olly can you stop it.	general/commandstop
4501	turn all the lights off	iot/hue_lightoff
4502	play my play list	play/podcasts
4503	light green	iot/hue_lightchange
4504	i would talk to you later on.	general/commandstop
4505	please look up local restaurants that are open now	recommendation/locations
4506	nope, i didn't say this.	general/negate
4507	save my contacts	email/addcontact
4508	put the radio on	play/radio
4509	is it joes birthday soon	email/querycontact
4510	please turn off the light of my son's room	iot/hue_lightoff
4511	would you do it again.	general/repeat
4512	i could not understand this.	general/explain
4513	initiate to operate robot vacuum cleaner	iot/cleaning
4514	send a complaint to sony about this tv that quit working	social/post
4515	do i have any events scheduled today	calendar/query
4516	please stop for a bit	audio/volume_mute
4517	turn on my wemo socket	iot/wemo_on
4518	give me the definition of the word fondle	qa/definition
4519	remove emma's birthday from events	calendar/remove
4520	can you be my best friend	general/quirky
4521	play the bjork album i've heard the least	play/music
4522	find if takeaway possible in restaurant pizzahouse	takeaway/query
4523	tell me when i need to leave the airport	calendar/set
4524	don't speak for a while	audio/volume_mute
4525	it is time to lower the kitchen lights	iot/hue_lightdim
4526	new list	lists/createoradd
4527	sorry but it is incorrect.	general/negate
4528	please add dinner with mary to my calendar on saturday	calendar/set
4529	what do you know about the statue of liberty	qa/definition
4530	i need to hear a joke can you tell me one	general/joke
4531	tweet complaint to consumer service	social/post
4532	please reply to my boss most recent email and say that the ppt will be ready in one hour maximum	email/sendemail
4533	will i need an umbrella tomorrow	weather/query
4534	fresh list	lists/createoradd
4535	find a taxi to go home	transport/taxi
4536	how much longer until my pizza will be here	takeaway/query
4537	best ticket price air plane to chester on the twenty first	transport/ticket
4538	could you confirm what i just said please.	general/confirm
4539	why people like movies	general/quirky
4540	what is john's phone number	email/querycontact
4541	what is the date easter falls on	datetime/query
4542	please check my playlists for jazz music	music/settings
4543	remove chores from my to do list	lists/remove
4544	how to cook yellow rice	cooking/recipe
4545	i want to listen to a new podcast on healthcare	play/podcasts
4546	turn up the volume of my speakers	audio/volume_up
4547	did i get any replies from jan	email/query
4548	open pandora app	play/radio
4549	are there dog shows going on near new york city	recommendation/events
4550	please remove the doctor appointment in my calendar for february twelfth at nine am	calendar/remove
4551	can i get takeaway from arby's	takeaway/query
4552	search for pink's youtube channel	qa/factoid
4553	where is a great pub	recommendation/locations
4554	compile favorites list according to my song feedback	music/likeness
4555	how long untill i get home	transport/traffic
4556	what pubs are close	recommendation/locations
4557	what important dates are there in my calendar this month	calendar/query
4558	tell me a good joke	general/joke
4559	could you turn the light off	iot/hue_lightoff
4560	if it is a consumer good then what is the customer feedback	general/quirky
4561	please check what said.	general/confirm
4562	i want to listen arijit singh song once again	play/music
4563	is there any post from my friend mike in facebook	social/query
4564	find me the distance and direction by train to rccg in ikoyi lagos	transport/query
4565	invite people to the calendar event	calendar/set
4566	yeap it was correct.	general/affirm
